entry_key,metrics_overfit_ratio,metrics_return_per_bar,metrics_test_trade_count,metrics_train_return_per_bar,numeric_entry_params_bb_period,numeric_entry_params_bb_std,numeric_entry_params_max_setup_hold_bars,tbm_params_active_trail_sl,tbm_params_exit_on_close,tbm_params_max_holding_bars,tbm_params_sl_mult,tbm_params_sl_trail_mult,tbm_params_time_decay_mult,tbm_params_time_decay_sl,tbm_params_tp_mult,tbm_params_tp_trail_mult
bb_period=14.0|bb_std=2.2|max_setup_hold_bars=10.0,1.236,0.46855272937247816,174,0.5791596010011905,14.0,2.2,10.0,True,True,22,6.800000000000001,6.9,3.2,False,2.4000000000000004,0.23
bb_period=14.0|bb_std=2.2|max_setup_hold_bars=15.0,0.925,0.6185746494600102,290,0.5719166145435913,14.0,2.2,15.0,False,True,18,7.800000000000001,0.30000000000000004,0.1,True,1.0,0.17
bb_period=14.0|bb_std=2.2|max_setup_hold_bars=20.0,1.247,0.3638339404287485,383,0.45367840332360637,14.0,2.2,20.0,False,True,14,7.9,0.30000000000000004,6.8,False,0.9,0.22
bb_period=14.0|bb_std=2.5|max_setup_hold_bars=3.0,0.419,1.5542621357581157,43,0.6507996665715001,14.0,2.5,3.0,True,True,14,6.4,9.4,5.4,False,1.9000000000000001,0.16
bb_period=14.0|bb_std=2.5|max_setup_hold_bars=5.0,0.612,1.230277298214142,59,0.7532251269992127,14.0,2.5,5.0,False,True,20,7.9,6.4,6.4,False,1.6,0.02
bb_period=14.0|bb_std=2.5|max_setup_hold_bars=7.0,0.881,1.0029224266035213,74,0.8838485385254692,14.0,2.5,7.0,False,True,23,7.9,9.8,7.4,False,1.4000000000000001,0.02
bb_period=14.0|bb_std=2.5|max_setup_hold_bars=10.0,0.751,0.8008038281994254,108,0.6017185179170121,14.0,2.5,10.0,False,True,22,7.9,1.7,2.3000000000000003,False,1.9000000000000001,0.2
bb_period=14.0|bb_std=2.5|max_setup_hold_bars=15.0,0.809,0.6863148757926713,198,0.5550717592076821,14.0,2.5,15.0,False,True,22,6.9,9.8,6.0,False,1.4000000000000001,0.12
bb_period=14.0|bb_std=2.5|max_setup_hold_bars=20.0,0.829,0.5988877776986382,282,0.49665168205879495,14.0,2.5,20.0,True,True,23,6.300000000000001,8.7,3.5000000000000004,False,1.7000000000000002,0.02
bb_period=14.0|bb_std=2.8|max_setup_hold_bars=3.0,0.302,1.3730498575440924,26,0.4150820395600873,14.0,2.8,3.0,True,True,18,7.9,5.300000000000001,3.5000000000000004,False,3.3000000000000003,0.51
bb_period=14.0|bb_std=2.8|max_setup_hold_bars=5.0,0.287,1.8910294282267732,39,0.5430228180093144,14.0,2.8,5.0,True,True,25,7.4,6.500000000000001,1.1,False,1.7000000000000002,0.25
bb_period=14.0|bb_std=2.8|max_setup_hold_bars=7.0,0.301,1.5025297467050533,47,0.4526656055870621,14.0,2.8,7.0,False,True,21,6.2,4.4,3.9000000000000004,False,1.9000000000000001,0.21000000000000002
bb_period=14.0|bb_std=2.8|max_setup_hold_bars=10.0,0.197,0.9991002776987769,66,0.1966317630379782,14.0,2.8,10.0,False,True,25,6.1000000000000005,9.7,5.4,False,2.8000000000000003,0.04
bb_period=14.0|bb_std=2.8|max_setup_hold_bars=15.0,0.647,0.558690497475518,150,0.3612576092122691,14.0,2.8,15.0,True,True,14,8.0,6.1000000000000005,2.8000000000000003,False,0.6,0.22
bb_period=14.0|bb_std=2.8|max_setup_hold_bars=20.0,0.702,0.5802167170232269,206,0.40749862642579754,14.0,2.8,20.0,False,True,19,7.9,8.5,1.9000000000000001,False,1.9000000000000001,0.21000000000000002
bb_period=14.0|bb_std=3.2|max_setup_hold_bars=3.0,0.132,3.225909997568128,19,0.4243955049714166,14.0,3.2,3.0,False,True,13,5.9,6.6000000000000005,3.0000000000000004,False,0.5,0.16
bb_period=14.0|bb_std=3.2|max_setup_hold_bars=5.0,0.156,2.8874952586523595,25,0.45105435733694693,14.0,3.2,5.0,True,True,21,8.0,6.800000000000001,5.8,False,0.9,0.21000000000000002
bb_period=14.0|bb_std=3.2|max_setup_hold_bars=7.0,0.22,1.6857305715699045,28,0.37161003667103554,14.0,3.2,7.0,True,True,13,2.7,3.1000000000000005,5.7,False,0.9,0.44
bb_period=14.0|bb_std=3.2|max_setup_hold_bars=10.0,0.309,0.23485867800242352,43,0.07246092989291868,14.0,3.2,10.0,False,True,7,6.800000000000001,2.0,1.0,True,4.9,0.74
bb_period=14.0|bb_std=3.2|max_setup_hold_bars=15.0,0.525,0.3975496410633531,78,0.20888169862243722,14.0,3.2,15.0,False,True,21,7.9,3.7,3.3000000000000003,False,1.6,0.86
bb_period=14.0|bb_std=3.2|max_setup_hold_bars=20.0,0.799,0.4839829388942393,112,0.3865964758528369,14.0,3.2,20.0,False,True,13,4.800000000000001,1.9000000000000001,2.7,False,1.2000000000000002,0.24000000000000002
bb_period=14.0|bb_std=3.5|max_setup_hold_bars=5.0,1.788,0.3257240487211875,12,0.5824239433016518,14.0,3.5,5.0,True,True,23,1.3,6.300000000000001,0.6,False,0.30000000000000004,0.03
bb_period=14.0|bb_std=3.5|max_setup_hold_bars=7.0,1.555,0.30536522291749324,13,0.4747198341263084,14.0,3.5,7.0,True,True,12,6.300000000000001,2.4000000000000004,2.4000000000000004,False,0.9,0.22
bb_period=14.0|bb_std=3.5|max_setup_hold_bars=15.0,1.054,0.14412138798311913,46,0.15184727025761743,14.0,3.5,15.0,False,True,22,5.2,9.6,5.1,False,0.9,0.39
bb_period=20.0|bb_std=1.5|max_setup_hold_bars=3.0,1.176,0.7266896919177938,222,0.8544538640436656,20.0,1.5,3.0,False,True,10,6.2,7.300000000000001,0.1,False,1.4000000000000001,0.03
bb_period=20.0|bb_std=1.5|max_setup_hold_bars=5.0,1.03,0.678623081890492,263,0.6990218547520335,20.0,1.5,5.0,False,True,13,5.4,8.9,0.1,True,1.7000000000000002,0.34
bb_period=20.0|bb_std=1.5|max_setup_hold_bars=7.0,1.326,0.5049099214670331,292,0.6696627671937184,20.0,1.5,7.0,True,True,20,5.2,9.9,6.2,False,1.7000000000000002,0.5800000000000001
bb_period=20.0|bb_std=1.5|max_setup_hold_bars=10.0,1.407,0.3836062356982483,349,0.5396706725105823,20.0,1.5,10.0,False,True,9,6.000000000000001,6.800000000000001,5.1,False,1.1,0.6900000000000001
bb_period=20.0|bb_std=1.5|max_setup_hold_bars=15.0,1.193,0.4061455697198608,399,0.48432897619984194,20.0,1.5,15.0,False,True,23,6.7,4.2,6.6,False,2.5000000000000004,0.38
bb_period=20.0|bb_std=1.5|max_setup_hold_bars=20.0,1.207,0.567304294821316,484,0.6849304477693436,20.0,1.5,20.0,False,True,17,5.2,5.000000000000001,0.4,False,1.3000000000000003,0.26
bb_period=20.0|bb_std=1.8|max_setup_hold_bars=3.0,0.817,0.9413419039021361,136,0.7688301194819167,20.0,1.8,3.0,True,True,11,7.500000000000001,10.0,7.6,False,2.0,0.21000000000000002
bb_period=20.0|bb_std=1.8|max_setup_hold_bars=5.0,0.945,0.8235250558860233,176,0.7779896897298633,20.0,1.8,5.0,False,True,15,7.7,0.30000000000000004,7.7,False,1.5000000000000002,0.4
bb_period=20.0|bb_std=1.8|max_setup_hold_bars=7.0,1.125,0.8610179049417817,202,0.968966151743419,20.0,1.8,7.0,True,True,23,6.6000000000000005,8.1,5.1,False,1.6,0.01
bb_period=20.0|bb_std=1.8|max_setup_hold_bars=10.0,1.118,0.7533749600225541,247,0.842092473154689,20.0,1.8,10.0,True,True,25,6.2,6.300000000000001,4.0,False,1.7000000000000002,0.02
bb_period=20.0|bb_std=1.8|max_setup_hold_bars=15.0,1.141,0.3283418879761284,347,0.37455185779194883,20.0,1.8,15.0,True,True,21,2.5000000000000004,8.4,0.1,False,1.4000000000000001,0.09
bb_period=20.0|bb_std=1.8|max_setup_hold_bars=20.0,1.053,0.49849642910298225,419,0.5250359600633269,20.0,1.8,20.0,False,True,16,6.300000000000001,2.9000000000000004,0.2,False,1.2000000000000002,0.46
bb_period=20.0|bb_std=2.0|max_setup_hold_bars=3.0,0.727,1.0446435689034532,94,0.7594068305968913,20.0,2.0,3.0,False,True,9,6.9,3.4000000000000004,0.4,False,1.5000000000000002,0.36000000000000004
bb_period=20.0|bb_std=2.0|max_setup_hold_bars=5.0,0.829,0.986291777596139,124,0.8178632969991432,20.0,2.0,5.0,True,True,25,5.1000000000000005,5.6000000000000005,8.0,False,1.7000000000000002,0.16
bb_period=20.0|bb_std=2.0|max_setup_hold_bars=7.0,0.926,0.8164302619361501,150,0.7562365277625533,20.0,2.0,7.0,True,True,16,4.0,9.4,0.30000000000000004,False,1.4000000000000001,0.36000000000000004
bb_period=20.0|bb_std=2.0|max_setup_hold_bars=10.0,0.762,0.6205107349994666,195,0.4728446829353245,20.0,2.0,10.0,False,True,15,6.9,1.6,7.2,False,1.7000000000000002,0.55
bb_period=20.0|bb_std=2.0|max_setup_hold_bars=15.0,0.875,0.35993843643981444,291,0.31499896891245344,20.0,2.0,15.0,True,True,12,7.2,5.500000000000001,0.7000000000000001,False,2.1,0.38
bb_period=20.0|bb_std=2.0|max_setup_hold_bars=20.0,0.848,0.5983005187759423,374,0.5073161852863041,20.0,2.0,20.0,True,True,21,6.300000000000001,7.9,1.4000000000000001,False,1.0,0.32
bb_period=20.0|bb_std=2.2|max_setup_hold_bars=3.0,0.276,1.6262618118543397,59,0.4485417518985748,20.0,2.2,3.0,False,True,17,4.300000000000001,9.2,1.4000000000000001,False,1.0,0.21000000000000002
bb_period=20.0|bb_std=2.2|max_setup_hold_bars=5.0,0.887,0.6835294211034936,86,0.6065472624622117,20.0,2.2,5.0,True,True,19,3.5000000000000004,6.2,2.0,False,1.7000000000000002,0.39
bb_period=20.0|bb_std=2.2|max_setup_hold_bars=7.0,0.699,0.5433330883701952,105,0.3798295222141032,20.0,2.2,7.0,False,True,9,8.0,5.6000000000000005,6.1,False,3.8000000000000003,0.23
bb_period=20.0|bb_std=2.2|max_setup_hold_bars=10.0,0.715,0.5726376065387534,151,0.4095011960292573,20.0,2.2,10.0,True,True,21,4.300000000000001,6.1000000000000005,6.0,False,2.0,0.49
bb_period=20.0|bb_std=2.2|max_setup_hold_bars=15.0,0.577,0.39923371337488595,236,0.23051217464230653,20.0,2.2,15.0,True,True,11,6.300000000000001,3.1000000000000005,0.9,True,1.2000000000000002,0.09
bb_period=20.0|bb_std=2.2|max_setup_hold_bars=20.0,1.953,0.1327190254866881,311,0.2591984775340503,20.0,2.2,20.0,False,True,14,7.300000000000001,0.30000000000000004,3.1,False,1.9000000000000001,0.81
bb_period=20.0|bb_std=2.5|max_setup_hold_bars=3.0,0.531,1.0119904338850318,38,0.5373814848911055,20.0,2.5,3.0,False,True,19,5.300000000000001,9.0,0.7000000000000001,True,3.1,0.44
bb_period=20.0|bb_std=2.5|max_setup_hold_bars=5.0,0.46,1.1936035899414235,56,0.5491310384929525,20.0,2.5,5.0,False,True,17,5.2,9.9,6.0,False,2.4000000000000004,0.31
bb_period=20.0|bb_std=2.5|max_setup_hold_bars=7.0,0.47,1.303878386409667,66,0.6128624444765429,20.0,2.5,7.0,False,True,15,6.000000000000001,9.2,0.9,False,1.4000000000000001,0.22
bb_period=20.0|bb_std=2.5|max_setup_hold_bars=10.0,0.457,0.6705341240830771,97,0.3065182007627809,20.0,2.5,10.0,False,True,22,6.300000000000001,10.0,5.3,False,2.2,0.5700000000000001
bb_period=20.0|bb_std=2.5|max_setup_hold_bars=15.0,0.636,0.8549759388561714,175,0.543767835458046,20.0,2.5,15.0,True,True,23,6.4,7.000000000000001,1.2000000000000002,False,1.4000000000000001,0.2
bb_period=20.0|bb_std=2.5|max_setup_hold_bars=20.0,1.499,0.15165464127235936,233,0.22727222942182562,20.0,2.5,20.0,False,True,18,5.4,6.300000000000001,3.6,False,1.4000000000000001,0.8200000000000001
bb_period=20.0|bb_std=2.8|max_setup_hold_bars=3.0,0.23,2.333136298441873,23,0.5371807019740594,20.0,2.8,3.0,False,True,18,5.9,8.5,3.5000000000000004,False,1.8000000000000003,0.09999999999999999
bb_period=20.0|bb_std=2.8|max_setup_hold_bars=5.0,0.364,1.6476729507367993,35,0.5991088516545675,20.0,2.8,5.0,False,True,21,5.9,1.4000000000000001,1.6,False,1.8000000000000003,0.18000000000000002
bb_period=20.0|bb_std=2.8|max_setup_hold_bars=7.0,0.338,1.4955905249201604,41,0.5059396723099656,20.0,2.8,7.0,True,True,14,8.0,10.0,1.8000000000000003,False,1.6,0.38
bb_period=20.0|bb_std=2.8|max_setup_hold_bars=10.0,0.875,0.32552046475838997,61,0.2847349119651,20.0,2.8,10.0,False,True,7,5.4,6.6000000000000005,1.9000000000000001,False,4.1,0.86
bb_period=20.0|bb_std=2.8|max_setup_hold_bars=15.0,0.704,0.7245558545393852,127,0.5097798732468878,20.0,2.8,15.0,True,True,25,7.9,6.6000000000000005,1.7000000000000002,False,0.8,0.16
bb_period=20.0|bb_std=2.8|max_setup_hold_bars=20.0,0.46,0.5734001680179753,170,0.26402281360670915,20.0,2.8,20.0,False,True,18,7.800000000000001,6.4,0.5,False,1.9000000000000001,0.7100000000000001
bb_period=20.0|bb_std=3.2|max_setup_hold_bars=3.0,0.135,3.8904079765420434,14,0.5270819218972101,20.0,3.2,3.0,False,True,18,5.6000000000000005,0.6000000000000001,0.1,True,1.3000000000000003,0.03
bb_period=20.0|bb_std=3.2|max_setup_hold_bars=5.0,0.102,2.9998428964498682,19,0.30623469344895493,20.0,3.2,5.0,True,True,7,6.500000000000001,5.6000000000000005,6.7,False,1.2000000000000002,0.38
bb_period=20.0|bb_std=3.2|max_setup_hold_bars=7.0,0.115,2.5079625537004033,22,0.2891897048368927,20.0,3.2,7.0,True,True,25,2.8000000000000003,6.7,4.3,False,1.2000000000000002,0.29000000000000004
bb_period=20.0|bb_std=3.2|max_setup_hold_bars=10.0,0.124,2.0193132947961896,30,0.2509728716408996,20.0,3.2,10.0,False,True,25,4.2,9.299999999999999,2.4000000000000004,False,0.9,0.12
bb_period=20.0|bb_std=3.2|max_setup_hold_bars=15.0,0.27,0.5400738083847108,68,0.14581675106954253,20.0,3.2,15.0,False,True,25,7.500000000000001,0.2,2.2,False,1.9000000000000001,0.9
bb_period=20.0|bb_std=3.2|max_setup_hold_bars=20.0,0.558,0.8958347541693475,107,0.499712579146179,20.0,3.2,20.0,False,True,22,7.9,6.9,5.7,False,1.1,0.17
bb_period=20.0|bb_std=3.5|max_setup_hold_bars=5.0,0.154,2.657360957617437,18,0.40903581544240547,20.0,3.5,5.0,True,True,5,4.300000000000001,6.300000000000001,3.8000000000000003,False,3.0000000000000004,0.59
bb_period=20.0|bb_std=3.5|max_setup_hold_bars=7.0,0.135,1.8106953453887409,19,0.2445432464695058,20.0,3.5,7.0,False,True,25,5.2,10.0,2.6,False,3.0000000000000004,0.7000000000000001
bb_period=20.0|bb_std=3.5|max_setup_hold_bars=15.0,0.134,0.4826476039495825,50,0.06464267368404139,20.0,3.5,15.0,True,True,19,6.800000000000001,7.500000000000001,5.1,False,2.0,0.78
bb_period=20.0|bb_std=3.5|max_setup_hold_bars=20.0,0.28,0.8148477818715089,80,0.22817298553750512,20.0,3.5,20.0,True,True,4,5.300000000000001,6.4,0.30000000000000004,False,3.0000000000000004,0.6900000000000001
bb_period=30.0|bb_std=1.5|max_setup_hold_bars=3.0,1.624,0.5299578823283977,320,0.8608366358287414,30.0,1.5,3.0,False,True,12,5.300000000000001,8.5,1.6,False,1.3000000000000003,0.5800000000000001
bb_period=30.0|bb_std=1.5|max_setup_hold_bars=5.0,1.429,0.7116698491560757,371,1.0172231200959387,30.0,1.5,5.0,True,True,12,4.6000000000000005,6.800000000000001,1.7000000000000002,False,1.2000000000000002,0.18000000000000002
