Symbol,Date,Adj Close,Close,High,Low,Open,Volume
AAVE-USD,,AAVE-USD,AAVE-USD,AAVE-USD,AAVE-USD,AAVE-USD,AAVE-USD
AAVE-USD,2020-09-28,52.67503356933594,52.67503356933594,65.30593872070312,0.0,0.5238360166549683,0
AAVE-USD,2020-10-05,49.66072463989258,49.66072463989258,55.11235809326172,35.9706916809082,52.67503356933594,5507058
AAVE-USD,2020-10-12,40.746971130371094,40.746971130371094,57.853946685791016,38.63361358642578,49.66157150268555,148392663
AAVE-USD,2020-10-19,37.904762268066406,37.904762268066406,42.54665756225586,32.04814910888672,40.83675765991211,386181306
AAVE-USD,2020-10-26,30.657276153564453,30.657276153564453,39.16386413574219,27.792461395263672,37.904762268066406,421207319
AAVE-USD,2020-11-02,53.7493782043457,53.7493782043457,54.78636169433594,25.966154098510742,30.65728187561035,802222985
AAVE-USD,2020-11-09,64.23729705810547,64.23729705810547,71.17455291748047,49.860130310058594,53.74937438964844,2239273400
AAVE-USD,2020-11-16,68.4247817993164,68.4247817993164,82.17322540283203,61.209228515625,64.23729705810547,1837798853
AAVE-USD,2020-11-23,68.8531265258789,68.8531265258789,74.38013458251953,50.384220123291016,68.4247817993164,1364848922
AAVE-USD,2020-11-30,87.95642852783203,87.95642852783203,94.06976318359375,68.8564453125,68.8564453125,2285414278
AAVE-USD,2020-12-07,83.42745971679688,83.42745971679688,94.70016479492188,70.70723724365234,87.95654296875,2144426192
AAVE-USD,2020-12-14,85.96947479248047,85.96947479248047,96.0685806274414,79.78814697265625,83.45492553710938,2220681468
AAVE-USD,2020-12-21,76.96798706054688,76.96798706054688,87.63337707519531,63.67705154418945,85.96910095214844,1595975177
AAVE-USD,2020-12-28,91.09664916992188,91.09664916992188,92.42910766601562,75.19173431396484,76.9117431640625,1523487151
AAVE-USD,2021-01-04,126.20067596435547,126.20067596435547,134.0995635986328,88.20160675048828,91.23049926757812,3404602200
AAVE-USD,2021-01-11,186.2648468017578,186.2648468017578,199.4268035888672,95.15299987792969,126.14800262451172,4276254186
AAVE-USD,2021-01-18,264.85015869140625,264.85015869140625,285.43280029296875,148.81666564941406,186.19020080566406,4635995503
AAVE-USD,2021-01-25,300.06256103515625,300.06256103515625,317.1885681152344,240.2594451904297,264.25885009765625,6543014981
AAVE-USD,2021-02-01,461.5083312988281,461.5083312988281,534.4091796875,285.1721496582031,300.03662109375,9685028176
AAVE-USD,2021-02-08,471.6146545410156,471.6146545410156,559.1229248046875,458.58013916015625,461.796142578125,7885633716
AAVE-USD,2021-02-15,435.853759765625,435.853759765625,494.31787109375,401.5367126464844,470.9225769042969,6489373765
AAVE-USD,2021-02-22,344.8699951171875,344.8699951171875,444.6733093261719,288.7145080566406,435.8783874511719,4863375883
AAVE-USD,2021-03-01,407.1524658203125,407.1524658203125,413.6380920410156,341.8335266113281,345.18927001953125,3480586216
AAVE-USD,2021-03-08,381.0826110839844,381.0826110839844,450.2597961425781,361.5328063964844,407.24542236328125,3309451817
AAVE-USD,2021-03-15,370.15155029296875,370.15155029296875,395.1890563964844,352.7366638183594,380.7009582519531,1809890853
AAVE-USD,2021-03-22,346.1899108886719,346.1899108886719,373.76513671875,313.8091735839844,370.2447814941406,1736568830
AAVE-USD,2021-03-29,404.3097229003906,404.3097229003906,411.3770751953125,343.6811828613281,345.9587097167969,2607059136
AAVE-USD,2021-04-05,373.3787536621094,373.3787536621094,414.4696960449219,343.9576721191406,404.3929443359375,2144398627
AAVE-USD,2021-04-12,382.0751037597656,382.0751037597656,485.54266357421875,292.775390625,372.4560241699219,5273230888
AAVE-USD,2021-04-19,346.9932556152344,346.9932556152344,413.3609313964844,315.0453796386719,381.8224792480469,4035400226
AAVE-USD,2021-04-26,483.4144592285156,483.4144592285156,510.9817810058594,345.7947692871094,347.64306640625,5271255099
AAVE-USD,2021-05-03,459.58721923828125,459.58721923828125,532.78857421875,434.80657958984375,482.0664367675781,4090482415
AAVE-USD,2021-05-10,526.2147216796875,526.2147216796875,631.5928955078125,403.2134704589844,459.29901123046875,9893696405
AAVE-USD,2021-05-17,295.0892333984375,295.0892333984375,666.864990234375,210.0482940673828,527.2645263671875,11140457094
AAVE-USD,2021-05-24,325.1484069824219,325.1484069824219,415.197998046875,280.9332275390625,294.3175964355469,5046062594
AAVE-USD,2021-05-31,365.6600341796875,365.6600341796875,408.9672546386719,305.0658264160156,324.581787109375,3046375851
AAVE-USD,2021-06-07,317.1291809082031,317.1291809082031,387.6455383300781,266.5094299316406,365.47442626953125,2211081552
AAVE-USD,2021-06-14,273.4993591308594,273.4993591308594,336.0401611328125,242.62118530273438,316.2848205566406,1646657812
AAVE-USD,2021-06-21,202.67640686035156,202.67640686035156,275.37701416015625,171.3759765625,272.91656494140625,2382623482
AAVE-USD,2021-06-28,277.0387878417969,277.0387878417969,289.0011291503906,200.8225860595703,202.7613067626953,2478249404
AAVE-USD,2021-07-05,304.6822814941406,304.6822814941406,346.71478271484375,263.4338684082031,277.11053466796875,4117328737
AAVE-USD,2021-07-12,254.69766235351562,254.69766235351562,321.6239318847656,246.887939453125,304.9136657714844,2371215411
AAVE-USD,2021-07-19,287.9708251953125,287.9708251953125,299.094970703125,213.33627319335938,253.9405059814453,2200263843
AAVE-USD,2021-07-26,317.4993591308594,317.4993591308594,339.51220703125,285.5755920410156,288.15069580078125,3004449567
AAVE-USD,2021-08-02,361.0386657714844,361.0386657714844,399.081787109375,300.56787109375,316.8036804199219,2934569388
AAVE-USD,2021-08-09,410.7897033691406,410.7897033691406,428.0964660644531,347.6195068359375,360.8387451171875,2908308258
AAVE-USD,2021-08-16,401.5576477050781,401.5576477050781,448.27166748046875,363.5633239746094,410.54345703125,3307363474
AAVE-USD,2021-08-23,364.3935852050781,364.3935852050781,415.1777038574219,344.4954528808594,401.2358093261719,2280712888
AAVE-USD,2021-08-30,416.9400939941406,416.9400939941406,425.2439880371094,347.67059326171875,364.5770568847656,2952433206
AAVE-USD,2021-09-06,333.2043151855469,333.2043151855469,424.8436584472656,304.9705505371094,416.91802978515625,2957311054
AAVE-USD,2021-09-13,340.111572265625,340.111572265625,415.2474060058594,304.2914123535156,333.6824645996094,3304090724
AAVE-USD,2021-09-20,293.1401672363281,293.1401672363281,340.78936767578125,252.44725036621094,340.1575012207031,2388905330
AAVE-USD,2021-09-27,310.5534973144531,310.5534973144531,323.3803405761719,259.3570556640625,294.0708312988281,1798283819
AAVE-USD,2021-10-04,288.8017883300781,288.8017883300781,323.72894287109375,285.7634582519531,310.3516845703125,1705094539
AAVE-USD,2021-10-11,304.64013671875,304.64013671875,320.20587158203125,271.14013671875,288.3751525878906,1708908578
AAVE-USD,2021-10-18,308.27215576171875,308.27215576171875,337.805908203125,290.3531188964844,304.4458312988281,1500177031
AAVE-USD,2021-10-25,314.173095703125,314.173095703125,454.2745361328125,303.6930236816406,307.87603759765625,5114035426
AAVE-USD,2021-11-01,319.9245910644531,319.9245910644531,345.9489440917969,302.831787109375,314.1565246582031,2058890180
AAVE-USD,2021-11-08,315.6058654785156,315.6058654785156,349.4751281738281,297.398193359375,320.3802490234375,2272333603
AAVE-USD,2021-11-15,267.098876953125,267.098876953125,321.0769958496094,256.6358642578125,315.30645751953125,2177139872
AAVE-USD,2021-11-22,238.84756469726562,238.84756469726562,277.4495849609375,220.8496856689453,267.1080322265625,2068837579
AAVE-USD,2021-11-29,191.74932861328125,191.74932861328125,269.0412292480469,162.33909606933594,238.99578857421875,2166978002
AAVE-USD,2021-12-06,179.95372009277344,179.95372009277344,203.81256103515625,163.82608032226562,191.7713623046875,1822829787
AAVE-USD,2021-12-13,183.29989624023438,183.29989624023438,201.63043212890625,157.98207092285156,180.11448669433594,1555173142
AAVE-USD,2021-12-20,268.4066162109375,268.4066162109375,279.170654296875,167.59579467773438,183.40380859375,3225137259
AAVE-USD,2021-12-27,266.02618408203125,266.02618408203125,296.73663330078125,231.37551879882812,268.28717041015625,3563238830
AAVE-USD,2022-01-03,210.32261657714844,210.32261657714844,284.6518859863281,201.35691833496094,265.98883056640625,3185460192
AAVE-USD,2022-01-10,241.74761962890625,241.74761962890625,244.66458129882812,189.46998596191406,210.28562927246094,2341243666
AAVE-USD,2022-01-17,158.03140258789062,158.03140258789062,243.4944610595703,138.7176971435547,241.90072631835938,2555416715
AAVE-USD,2022-01-24,148.95172119140625,148.95172119140625,162.44517517089844,131.9022216796875,158.10142517089844,1482021131
AAVE-USD,2022-01-31,173.48072814941406,173.48072814941406,173.48072814941406,142.31961059570312,148.9451141357422,1121834679
AAVE-USD,2022-02-07,158.6427001953125,158.6427001953125,192.43673706054688,156.60691833496094,173.48426818847656,1248805580
AAVE-USD,2022-02-14,137.593017578125,137.593017578125,174.00396728515625,135.55929565429688,158.57533264160156,1028229106
AAVE-USD,2022-02-21,131.61021423339844,131.61021423339844,144.52000427246094,112.99856567382812,137.57469177246094,1509661614
AAVE-USD,2022-02-28,116.95108032226562,116.95108032226562,150.337646484375,116.83782196044922,131.5927276611328,1534906301
AAVE-USD,2022-03-07,116.07190704345703,116.07190704345703,130.00149536132812,113.95503997802734,116.9466552734375,1104183321
AAVE-USD,2022-03-14,152.47171020507812,152.47171020507812,165.2537078857422,114.06311798095703,116.05149841308594,2239555944
AAVE-USD,2022-03-21,168.9878692626953,168.9878692626953,173.65635681152344,147.73052978515625,152.4716339111328,1821135449
AAVE-USD,2022-03-28,242.8079071044922,242.8079071044922,260.08660888671875,167.02505493164062,168.9917449951172,6260411518
AAVE-USD,2022-04-04,177.70094299316406,177.70094299316406,242.86892700195312,177.52203369140625,242.74998474121094,2226094673
AAVE-USD,2022-04-11,167.4228515625,167.4228515625,179.8425750732422,156.67926025390625,177.6534423828125,1591894776
AAVE-USD,2022-04-18,166.440185546875,166.440185546875,198.02362060546875,158.4752960205078,167.4355010986328,1853912863
AAVE-USD,2022-04-25,146.55543518066406,146.55543518066406,178.12200927734375,140.3490753173828,166.4391326904297,2223381027
AAVE-USD,2022-05-02,125.84101867675781,125.84101867675781,161.79464721679688,125.68148040771484,146.56637573242188,1504334559
AAVE-USD,2022-05-09,91.865234375,91.865234375,128.5559844970703,65.5124282836914,125.90473175048828,2123768105
AAVE-USD,2022-05-16,94.46376037597656,94.46376037597656,97.3846664428711,79.78895568847656,91.8709716796875,1249490857
AAVE-USD,2022-05-23,95.3083724975586,95.3083724975586,107.92451477050781,90.21920776367188,94.418212890625,1683952838
AAVE-USD,2022-05-30,103.75926971435547,103.75926971435547,123.27481842041016,94.70993041992188,95.30485534667969,1611305344
AAVE-USD,2022-06-06,70.8292236328125,70.8292236328125,111.59554290771484,69.49267578125,103.77032470703125,1186774169
AAVE-USD,2022-06-13,54.03211975097656,54.03211975097656,70.7441635131836,45.97915267944336,70.7441635131836,1459441263
AAVE-USD,2022-06-20,65.44195556640625,65.44195556640625,76.32711029052734,50.70704650878906,54.03119659423828,1583732290
AAVE-USD,2022-06-27,57.61833572387695,57.61833572387695,68.82880401611328,53.46974563598633,65.44374084472656,849047037
AAVE-USD,2022-07-04,77.70854949951172,77.70854949951172,82.06493377685547,56.40919494628906,57.61679458618164,1760604160
AAVE-USD,2022-07-11,88.46165466308594,88.46165466308594,94.90367889404297,65.94842529296875,77.68180847167969,2621764368
AAVE-USD,2022-07-18,90.9073257446289,90.9073257446289,101.62610626220703,85.67076873779297,88.39633178710938,2134174503
AAVE-USD,2022-07-25,97.96058654785156,97.96058654785156,108.74557495117188,76.75996398925781,90.893798828125,2301467171
AAVE-USD,2022-08-01,101.38279724121094,101.38279724121094,103.96283721923828,88.8030776977539,97.92691040039062,1369551731
AAVE-USD,2022-08-08,107.48409271240234,107.48409271240234,115.52003479003906,95.74122619628906,101.38320922851562,1818333660
AAVE-USD,2022-08-15,86.01140594482422,86.01140594482422,112.19962310791016,80.46961212158203,107.50472259521484,1366704231
AAVE-USD,2022-08-22,78.53663635253906,78.53663635253906,95.47259521484375,78.53202056884766,85.99089813232422,1280603658
AAVE-USD,2022-08-29,88.85564422607422,88.85564422607422,91.8189926147461,78.32451629638672,78.51860809326172,911338564
AAVE-USD,2022-09-05,91.45132446289062,91.45132446289062,93.89838409423828,82.32243347167969,88.85474395751953,970151032
