Date,Adj Close,Close,High,Low,Open,Volume
2021-02-10,84.61854553222656,90.6776351928711,91.81993865966795,88.13165283203125,90.51306915283205,2951384
2021-02-11,85.42253875732422,91.5392074584961,92.10067749023438,90.42594146728516,91.17134857177734,1411388
2021-02-12,83.63388061523438,89.6224594116211,91.24878692626952,89.39012908935547,90.81316375732422,1820249
2021-02-16,79.7674560546875,85.47918701171875,89.57405853271484,85.15972900390625,89.57405853271484,3927569
2021-02-17,78.81893157958984,84.46273040771484,85.67279815673828,82.88480377197266,85.0532455444336,2857278
2021-02-18,78.03298950195312,83.62052154541016,84.89835357666016,83.22361755371094,84.34656524658203,1782235
2021-02-19,79.00863647460938,84.66602325439453,85.21781158447266,83.94966125488281,84.06582641601562,1743394
2021-02-22,76.76825714111328,82.26524353027344,84.66602325439453,82.12972259521484,84.04647064208984,1954436
2021-02-23,77.32835388183594,82.86544036865234,83.08809661865234,79.47724914550781,81.78121948242188,2025816
2021-02-24,77.9155502319336,83.49467468261719,83.71733093261719,79.43852996826172,82.26524353027344,2719166
2021-02-25,72.6308364868164,77.83155822753906,82.96224975585938,77.61858367919922,82.78799438476562,5143927
2021-02-26,74.95249938964844,80.3194580078125,81.29719543457031,77.7637939453125,79.12875366210938,3851644
2021-03-01,74.61827087402344,79.9612808227539,82.62342834472656,79.76766967773438,81.28751373291016,2590041
2021-03-02,76.23529052734375,81.694091796875,82.03291320800781,79.12875366210938,80.34850311279297,3228641
2021-03-03,72.97412872314453,78.19941711425781,81.30686950683594,78.083251953125,81.23910522460938,3365101
2021-03-04,72.64891815185547,77.85092163085938,81.45207977294922,75.3727035522461,78.07357025146484,3479660
2021-03-05,77.67163848876953,83.2332992553711,83.68828582763672,76.8635025024414,78.77056884765625,4389527
2021-03-08,79.60485076904297,85.30493927001953,86.58277130126953,83.3494644165039,83.63988494873047,2173949
2021-03-09,79.8848876953125,85.60503387451172,87.25072479248047,84.75314331054688,86.31171417236328,2586632
2021-03-10,82.74859619140625,88.67376708984375,89.88383483886719,86.02129364013672,86.7667007446289,3081749
2021-03-11,82.19754028320312,88.083251953125,89.54501342773438,86.8635025024414,88.8867416381836,2373524
2021-03-12,79.4151382446289,85.10164642333984,86.4278793334961,84.00774383544922,85.89544677734375,3466231
2021-03-15,81.34835815429688,87.17327880859375,87.24104309082031,84.40464782714844,85.64375305175781,2059389
2021-03-16,80.13783264160156,85.87609100341797,88.9835433959961,85.72119903564453,87.80252075195312,4137165
2021-03-17,91.19507598876952,97.7250747680664,98.305908203125,84.5111312866211,85.67279815673828,10555504
2021-03-18,85.49481201171875,91.6166534423828,97.7250747680664,91.3359146118164,97.48306274414062,4651909
2021-03-19,85.9284439086914,92.08131408691406,93.06873321533205,90.0387191772461,91.51984405517578,3570771
2021-03-22,87.63581085205078,93.91094207763672,94.52081298828124,92.14907836914062,92.96224975585938,2530747
2021-03-23,86.0368423461914,92.19747924804688,94.82090759277344,91.56824493408205,94.49177551269533,1705276
2021-03-24,85.50385284423828,91.62632751464844,94.38528442382812,91.58760833740234,92.56534576416016,2592727
2021-03-25,89.55997467041016,95.97289276123048,96.64085388183594,90.48402404785156,91.18102264404295,3583787
2021-03-26,92.91148376464844,99.56437683105467,100.47434997558594,95.54695129394533,96.31171417236328,2811723
2021-03-29,90.02069091796875,96.4665985107422,101.19070434570312,96.1084213256836,99.98063659667967,2988676
2021-03-30,91.9448699951172,98.52855682373048,99.53533172607422,95.35334014892578,96.17618560791016,2007326
2021-03-31,91.4480209350586,97.99612426757812,99.33204650878906,97.68634796142578,99.28363800048828,1864358
2021-04-01,93.4354248046875,100.12584686279295,100.25169372558594,97.52178192138672,99.05130767822266,1839670
2021-04-05,94.6459503173828,101.42304229736328,101.55856323242188,99.3030014038086,100.85189056396484,1831406
2021-04-06,94.81759643554688,101.60697174072266,102.84607696533205,100.47434997558594,100.88092803955078,1647532
2021-04-07,93.39928436279295,100.08712768554688,102.12972259521484,99.77735137939452,101.87802124023438,1908881
2021-04-08,92.39656066894533,99.01258850097656,101.14230346679688,98.76089477539062,100.53243255615234,1748662
2021-04-09,95.32347106933594,102.14907836914062,102.34268951416016,97.84123992919922,98.37367248535156,1950717
2021-04-12,94.72724151611328,101.51016235351562,102.5943832397461,100.3581771850586,102.37173461914062,2058459
2021-04-13,93.7154769897461,100.42594146728516,101.52952575683594,98.87705993652344,100.66795349121094,2143888
2021-04-14,93.08311462402344,99.74830627441406,101.0164566040039,99.49661254882812,99.78702545166016,1576048
2021-04-15,92.97471618652344,99.63214111328124,101.24878692626952,99.33204650878906,100.94869232177734,2350488
2021-04-16,95.6487045288086,102.4975814819336,103.00096893310548,99.98063659667967,99.98063659667967,2659149
2021-04-19,93.95036315917967,100.6776351928711,102.76863861083984,99.69022369384766,102.5943832397461,2403584
2021-04-20,90.6451187133789,96.90222930908205,100.64859771728516,95.23717498779295,100.43562316894533,2434884
2021-04-21,92.34754180908205,98.72216796875,99.2061996459961,96.81510162353516,97.03775024414062,1441035
2021-04-22,91.23371124267578,97.53146362304688,98.21878051757812,96.27298736572266,97.81219482421876,2321564
2021-04-23,92.2388687133789,98.6060028076172,99.22555541992188,97.00871276855467,98.03485107421876,1695463
2021-04-26,94.00469970703124,100.49370574951172,100.72604370117188,98.61568450927734,99.09002685546876,1860846
2021-04-27,93.66058349609376,100.12584686279295,102.10067749023438,99.80638885498048,101.30686950683594,1547950
2021-04-28,93.47042083740234,99.92255401611328,100.5808334350586,99.16747283935548,99.79670715332033,1206131
2021-04-29,95.1185073852539,101.68441772460938,102.35237121582033,100.21297454833984,100.77444458007812,1635652
2021-04-30,93.81452941894533,100.29041290283205,101.5392074584961,99.0222625732422,101.3165512084961,2841060
2021-05-03,95.93350219726562,102.5556640625,103.24298095703124,100.94869232177734,101.46176147460938,1878097
2021-05-04,96.89336395263672,103.58180236816406,104.00774383544922,100.83252716064452,102.12972259521484,1894935
2021-05-05,95.58939361572266,102.18780517578124,104.01742553710938,101.34559631347656,103.88189697265624,1607658
2021-05-06,95.71617126464844,102.32333374023438,103.194580078125,101.08422088623048,102.6137466430664,1400851
2021-05-07,97.8441925048828,104.59825897216795,104.7725067138672,101.17134857177734,102.45885467529295,1417276
2021-05-10,97.7626953125,104.5111312866211,107.07647705078124,103.70764923095705,104.3078384399414,1688645
2021-05-11,93.67869567871094,100.14521026611328,103.27202606201172,98.80929565429688,102.66214752197266,2330448
2021-05-12,87.05008697509766,93.05905151367188,99.86447143554688,92.57502746582033,99.22555541992188,4716575
2021-05-13,89.38640594482422,95.55663299560548,96.2245864868164,93.194580078125,93.62052154541016,3887799
2021-05-14,90.2919464111328,96.52468872070312,97.3475341796875,95.57598876953124,96.58277130126952,2327659
2021-05-17,88.8249740600586,94.95643615722656,96.56340789794922,93.43659210205078,96.24394989013672,2502029
2021-05-18,86.52487182617188,92.4975814819336,95.19844818115234,92.3330078125,94.95643615722656,2979688
2021-05-19,85.8909912109375,91.81993865966795,92.70087432861328,89.48693084716797,90.98741149902344,3998640
2021-05-20,86.28944396972656,92.24588775634766,93.3107452392578,91.44239807128906,91.83930206298828,1984703
2021-05-21,85.65554809570312,91.56824493408205,93.68828582763672,91.3746337890625,93.00096893310548,1638751
2021-05-24,86.05400085449219,91.99419403076172,92.60406494140624,91.52952575683594,92.2942886352539,1450745
