Date,Adj Close,Close,High,Low,Open,Volume
2021-04-15,104.46575164794922,130.8000030517578,132.89999389648438,128.0,128.14999389648438,185648
2021-04-16,104.66541290283205,131.0500030517578,131.5500030517578,128.85000610351562,130.25,67015
2021-04-19,103.70702362060548,129.85000610351562,133.0,129.8000030517578,131.39999389648438,120659
2021-04-20,101.67041015625,127.3000030517578,131.64999389648438,127.1999969482422,129.39999389648438,117351
2021-04-21,101.63048553466795,127.25,128.35000610351562,124.5,125.1999969482422,126214
2021-04-22,104.345947265625,130.64999389648438,131.60000610351562,127.9499969482422,128.35000610351562,110185
2021-04-23,104.22615051269533,130.5,131.0500030517578,129.4499969482422,130.1999969482422,59559
2021-04-26,104.2660903930664,130.5500030517578,132.39999389648438,130.1999969482422,130.89999389648438,69996
2021-04-27,105.26441955566406,131.8000030517578,132.0,129.5,129.9499969482422,91180
2021-04-28,103.86675262451172,130.0500030517578,132.8000030517578,129.75,131.9499969482422,50202
2021-04-29,102.78854370117188,128.6999969482422,131.10000610351562,127.5,130.60000610351562,106922
2021-04-30,100.2328109741211,125.5,128.9499969482422,122.3499984741211,126.1500015258789,167054
2021-05-03,99.67375183105467,124.8000030517578,125.8499984741211,122.4000015258789,125.8499984741211,94709
2021-05-04,96.19953918457033,120.4499969482422,126.4000015258789,120.0999984741211,125.6500015258789,117348
2021-05-05,99.35427856445312,124.4000015258789,124.4000015258789,121.5999984741211,122.0999984741211,73060
2021-05-06,97.35760498046876,121.9000015258789,125.8499984741211,121.0500030517578,125.4499969482422,73201
2021-05-07,99.2344741821289,124.25,124.4000015258789,121.6500015258789,124.3000030517578,71413
2021-05-10,99.55394744873048,124.6500015258789,125.5500030517578,123.8000030517578,124.9499969482422,101790
2021-05-11,98.63548278808594,123.5,123.8000030517578,121.6999969482422,123.5,88304
2021-05-12,100.43247985839844,125.75,126.9000015258789,121.5500030517578,121.9499969482422,118890
2021-05-13,100.47305297851562,123.8000030517578,124.5999984741211,121.75,123.0500030517578,90446
2021-05-14,102.5019989013672,126.3000030517578,126.3000030517578,123.75,123.75,70021
2021-05-17,103.0700912475586,127.0,127.9000015258789,125.8499984741211,126.4000015258789,54442
2021-05-18,105.748291015625,130.3000030517578,132.35000610351562,129.9499969482422,130.0,132732
2021-05-19,107.1685562133789,132.0500030517578,133.5500030517578,129.14999389648438,130.85000610351562,141886
2021-05-20,108.10186004638672,133.1999969482422,133.4499969482422,130.0,133.4499969482422,74657
2021-05-21,109.8061752319336,135.3000030517578,136.1999969482422,132.8000030517578,132.89999389648438,101024
2021-05-25,111.46990966796876,137.35000610351562,138.75,136.64999389648438,137.14999389648438,95619
2021-05-26,112.60610961914062,138.75,138.9499969482422,136.5,137.85000610351562,72305
2021-05-27,113.41768646240234,139.75,142.0,138.4499969482422,138.60000610351562,209199
2021-05-28,112.6466827392578,138.8000030517578,140.5,138.35000610351562,140.3000030517578,93423
2021-05-31,111.0235366821289,136.8000030517578,138.60000610351562,134.5500030517578,138.60000610351562,87040
2021-06-01,112.20032501220705,138.25,139.8000030517578,137.10000610351562,137.9499969482422,68188
2021-06-02,110.86122131347656,136.60000610351562,138.75,135.85000610351562,138.60000610351562,69335
2021-06-03,109.27864074707033,134.64999389648438,136.8000030517578,133.0500030517578,136.60000610351562,68503
2021-06-04,111.6322250366211,137.5500030517578,137.89999389648438,134.0,134.4499969482422,46691
2021-06-07,112.3220443725586,138.39999389648438,139.1999969482422,136.35000610351562,137.3000030517578,38988
2021-06-08,110.2119598388672,135.8000030517578,138.60000610351562,135.39999389648438,138.60000610351562,45227
2021-06-09,109.07575225830078,134.39999389648438,138.8000030517578,133.3000030517578,137.1999969482422,144680
2021-06-10,111.55105590820312,137.4499969482422,137.8000030517578,131.8000030517578,134.5500030517578,139336
2021-06-11,115.40603637695312,142.1999969482422,142.60000610351562,137.64999389648438,138.0,112084
2021-06-14,114.47274017333984,141.0500030517578,143.3000030517578,139.8000030517578,142.8000030517578,46761
2021-06-15,112.60610961914062,138.75,141.9499969482422,138.75,141.9499969482422,49710
2021-06-16,111.1046905517578,136.89999389648438,139.25,134.85000610351562,138.75,157122
2021-06-17,105.13961029052734,129.5500030517578,132.4499969482422,128.1999969482422,131.14999389648438,229267
2021-06-18,100.67595672607422,124.0500030517578,130.5500030517578,123.5500030517578,130.1999969482422,255293
2021-06-21,102.01504516601562,125.6999969482422,126.4499969482422,123.75,125.0999984741211,90586
2021-06-22,107.53376007080078,132.5,132.9499969482422,128.35000610351562,129.5,155827
2021-06-23,104.7744140625,129.10000610351562,135.6999969482422,128.64999389648438,135.3000030517578,167050
2021-06-24,108.91343688964844,134.1999969482422,135.64999389648438,132.0500030517578,134.0,214792
2021-06-25,107.85839080810548,132.89999389648438,134.5,132.60000610351562,134.25,92585
2021-06-28,106.55986785888672,131.3000030517578,133.25,129.5500030517578,132.89999389648438,103261
2021-06-29,107.33086395263672,132.25,132.6999969482422,131.10000610351562,131.14999389648438,62818
2021-06-30,105.54540252685548,130.0500030517578,132.5,128.10000610351562,132.5,99192
2021-07-01,108.62939453125,133.85000610351562,134.3000030517578,130.4499969482422,131.1999969482422,90566
2021-07-02,106.76277160644533,131.5500030517578,134.60000610351562,131.14999389648438,134.5,60867
2021-07-05,106.07292175292967,130.6999969482422,132.0,129.60000610351562,131.3000030517578,50275
2021-07-06,103.435302734375,127.4499969482422,131.25,126.6999969482422,130.1999969482422,75731
2021-07-07,103.63819122314452,127.6999969482422,129.1999969482422,126.1500015258789,128.60000610351562,82145
2021-07-08,100.63536834716795,124.0,127.75,122.6500015258789,127.75,129959
2021-07-09,102.82662200927734,126.6999969482422,127.6500015258789,123.6999969482422,124.5500030517578,61685
2021-07-12,103.75994110107422,127.8499984741211,128.0,125.8499984741211,127.0500030517578,54561
2021-07-13,103.15125274658205,127.0999984741211,128.6999969482422,126.25,128.3000030517578,91443
2021-07-14,104.16573333740234,128.35000610351562,129.1999969482422,126.1999969482422,126.9000015258789,58630
2021-07-15,102.5831527709961,126.4000015258789,128.4499969482422,125.8499984741211,128.4499969482422,65366
2021-07-16,100.51363372802734,123.8499984741211,127.0,122.9000015258789,126.6500015258789,95387
2021-07-19,95.76590728759766,118.0,123.8499984741211,116.6500015258789,123.8499984741211,153411
2021-07-20,97.7542724609375,120.4499969482422,121.0,118.3499984741211,119.1999969482422,82680
2021-07-21,98.7281723022461,121.6500015258789,122.9000015258789,120.5,122.0999984741211,66117
2021-07-22,99.4585952758789,122.5500030517578,125.5999984741211,122.5,122.8000030517578,44553
2021-07-23,99.98609924316406,123.1999969482422,124.1999969482422,122.6500015258789,123.8000030517578,62465
2021-07-26,101.32521057128906,124.8499984741211,124.9499969482422,122.0500030517578,122.0500030517578,37985
2021-07-27,99.98609924316406,123.1999969482422,124.3000030517578,122.0,124.0,44190
2021-07-28,101.48753356933594,125.0500030517578,125.0500030517578,122.25,122.6500015258789,37585
2021-07-29,102.2585220336914,126.0,127.5500030517578,123.5500030517578,123.5500030517578,63641
2021-07-30,100.79767608642578,124.1999969482422,125.1500015258789,122.0999984741211,124.8000030517578,57512
2021-08-02,101.2034683227539,124.6999969482422,126.4499969482422,123.6500015258789,124.0999984741211,63463
2021-08-03,102.2585220336914,126.0,126.3000030517578,123.1999969482422,124.1999969482422,52789
2021-08-04,105.4642333984375,129.9499969482422,129.9499969482422,126.4499969482422,126.4499969482422,146555
2021-08-05,106.92507934570312,131.75,132.9499969482422,125.75,128.25,118491
2021-08-06,104.44977569580078,128.6999969482422,132.3000030517578,127.9000015258789,132.3000030517578,81395
2021-08-09,107.12796783447266,132.0,132.25,128.39999389648438,128.5,64087
2021-08-10,107.9395523071289,133.0,133.6999969482422,131.6999969482422,132.3000030517578,53318
2021-08-11,108.66996002197266,133.89999389648438,134.5500030517578,132.39999389648438,132.75,48811
2021-08-12,107.6554946899414,132.64999389648438,134.25,131.75,134.25,59685
2021-08-13,108.0207061767578,133.10000610351562,133.75,130.89999389648438,132.25,41268
2021-08-16,108.83228302001952,134.10000610351562,134.14999389648438,131.3000030517578,131.9499969482422,44321
2021-08-17,107.85839080810548,132.89999389648438,134.6999969482422,132.25,133.39999389648438,60906
2021-08-18,113.41768646240234,139.75,139.75,134.4499969482422,134.4499969482422,120861
2021-08-19,113.13362121582033,139.39999389648438,140.0,136.5500030517578,137.5500030517578,124272
2021-08-20,113.01190185546876,139.25,139.5,135.89999389648438,139.5,54012
2021-08-23,115.24372863769533,142.0,142.0,139.6999969482422,140.0,64852
2021-08-24,118.89582824707033,146.5,147.10000610351562,142.0,142.0,117795
2021-08-25,120.762451171875,148.8000030517578,149.1999969482422,145.89999389648438,146.3000030517578,114204
2021-08-26,120.11318969726562,148.0,149.39999389648438,146.5500030517578,148.0500030517578,66915
2021-08-27,121.69574737548828,149.9499969482422,150.25,147.14999389648438,147.5500030517578,77421
2021-08-30,121.73633575439452,150.0,151.0,149.35000610351562,150.0,42945
2021-08-31,121.20881652832033,149.35000610351562,152.14999389648438,149.3000030517578,150.35000610351562,96166
2021-09-01,121.28997039794922,149.4499969482422,150.8000030517578,148.1999969482422,150.4499969482422,62436
2021-09-02,122.71022033691406,151.1999969482422,152.6999969482422,149.75,149.75,88843
2021-09-03,121.89865112304688,150.1999969482422,152.0,148.39999389648438,151.4499969482422,67719
2021-09-06,124.73917388916016,153.6999969482422,154.60000610351562,151.0,151.25,78625
2021-09-07,125.55074310302734,154.6999969482422,154.9499969482422,152.5500030517578,153.10000610351562,69630
2021-09-08,124.17105102539062,153.0,155.5,152.0,153.85000610351562,78587
2021-09-09,127.62025451660156,157.25,158.0500030517578,150.0500030517578,151.75,77184
2021-09-10,126.56519317626952,155.9499969482422,159.4499969482422,155.5500030517578,158.10000610351562,87152
2021-09-13,126.11882781982422,155.39999389648438,157.3000030517578,154.9499969482422,156.6999969482422,53853
2021-09-14,126.24057006835938,155.5500030517578,156.75,150.5,155.75,99481
2021-09-15,126.3217315673828,155.64999389648438,158.1999969482422,151.6999969482422,151.8000030517578,107168
2021-09-16,125.71304321289062,154.89999389648438,158.8000030517578,154.60000610351562,157.4499969482422,119987
2021-09-17,123.96817016601562,152.75,158.0,152.75,155.0500030517578,213543
2021-09-20,121.45227813720705,149.64999389648438,151.64999389648438,148.60000610351562,150.10000610351562,92968
2021-09-21,123.52180480957033,152.1999969482422,153.5,150.8000030517578,151.6999969482422,92366
2021-09-22,125.71304321289062,154.89999389648438,157.1999969482422,152.1999969482422,152.1999969482422,81896
2021-09-23,124.13047790527344,152.9499969482422,157.0,151.75,157.0,80736
2021-09-24,125.87538146972656,155.10000610351562,155.25,152.64999389648438,153.0,77177
2021-09-27,124.00875091552734,152.8000030517578,156.6999969482422,152.64999389648438,156.5,52399
2021-09-28,121.49285888671876,149.6999969482422,153.8000030517578,147.3000030517578,153.8000030517578,91349
2021-09-29,128.39126586914062,158.1999969482422,158.89999389648438,150.89999389648438,151.0,137583
2021-09-30,130.98828125,161.39999389648438,162.39999389648438,158.75,159.5,175647
2021-10-01,128.22894287109375,158.0,159.4499969482422,156.3000030517578,158.25,104138
2021-10-04,127.45793914794922,157.0500030517578,160.39999389648438,156.25,157.4499969482422,61810
2021-10-05,130.74484252929688,161.10000610351562,161.10000610351562,157.35000610351562,157.8000030517578,101466
2021-10-06,125.18553924560548,154.25,160.35000610351562,153.85000610351562,160.0,105449
2021-10-07,126.15940856933594,155.4499969482422,158.0500030517578,153.25,158.0,89146
2021-10-08,125.0232162475586,154.0500030517578,157.60000610351562,153.64999389648438,156.0,73097
2021-10-11,126.3217315673828,155.64999389648438,156.10000610351562,153.5500030517578,155.0,56294
2021-10-12,125.38842010498048,154.5,155.39999389648438,151.9499969482422,152.8000030517578,62498
2021-10-13,128.1883544921875,157.9499969482422,160.60000610351562,153.5,154.25,84127
2021-10-14,128.1883544921875,157.9499969482422,160.14999389648438,155.8000030517578,159.64999389648438,55173
2021-10-15,125.30725860595705,154.39999389648438,157.0,151.9499969482422,153.89999389648438,152511
2021-10-18,124.57685089111328,153.5,153.85000610351562,150.75,153.5,49310
2021-10-19,122.1827163696289,150.5500030517578,154.14999389648438,150.4499969482422,153.89999389648438,54580
2021-10-20,123.27832794189452,151.89999389648438,153.1999969482422,149.39999389648438,150.35000610351562,101597
2021-10-21,121.53343963623048,149.75,151.1999969482422,148.64999389648438,150.5500030517578,54776
2021-10-22,122.06095886230467,150.39999389648438,151.6999969482422,148.5,148.60000610351562,59201
2021-10-25,124.73917388916016,153.6999969482422,154.14999389648438,150.39999389648438,150.60000610351562,65022
2021-10-26,123.88699340820312,152.64999389648438,155.9499969482422,152.60000610351562,154.1999969482422,56945
2021-10-27,126.3217315673828,155.64999389648438,155.9499969482422,151.6999969482422,152.64999389648438,73049
2021-10-28,124.53626251220705,153.4499969482422,158.39999389648438,149.60000610351562,157.39999389648438,119406
2021-10-29,126.56519317626952,155.9499969482422,156.4499969482422,151.3000030517578,152.8000030517578,63645
2021-11-01,122.95368957519533,151.5,157.8000030517578,149.6999969482422,157.3000030517578,90256
2021-11-02,124.53626251220705,153.4499969482422,154.9499969482422,151.64999389648438,152.3000030517578,68244
2021-11-03,128.10720825195312,157.85000610351562,159.0,153.0500030517578,153.75,77818
2021-11-04,130.6230926513672,160.9499969482422,161.75,157.5500030517578,158.9499969482422,125602
2021-11-05,130.05499267578125,160.25,162.25,158.75,160.39999389648438,80275
2021-11-08,132.65203857421875,163.4499969482422,165.4499969482422,159.5,160.0,108812
2021-11-09,131.75930786132812,162.35000610351562,165.6999969482422,161.8000030517578,162.5,111927
2021-11-10,134.59982299804688,165.85000610351562,165.9499969482422,162.5,162.60000610351562,104034
2021-11-11,133.30130004882812,164.25,165.9499969482422,162.75,165.6999969482422,92149
2021-11-12,138.0084228515625,170.0500030517578,170.1999969482422,164.5500030517578,164.6999969482422,77571
2021-11-15,137.60264587402344,169.5500030517578,170.9499969482422,168.14999389648438,170.0,48574
2021-11-16,136.26351928710938,167.89999389648438,169.75,166.9499969482422,169.10000610351562,83066
2021-11-17,136.62875366210938,168.35000610351562,169.6999969482422,167.85000610351562,168.10000610351562,55804
2021-11-18,137.31857299804688,169.1999969482422,170.6999969482422,168.0,168.5,65018
2021-11-19,137.39974975585938,169.3000030517578,171.39999389648438,167.8000030517578,169.85000610351562,61922
2021-11-22,140.40257263183594,173.0,174.75,169.60000610351562,169.8000030517578,119109
2021-11-23,133.5447540283203,164.5500030517578,170.75,164.39999389648438,170.75,113714
2021-11-24,130.66366577148438,161.0,165.3000030517578,160.14999389648438,165.0,97892
