Date,Adj Close,Close,High,Low,Open,Volume
2021-03-16,253.80758666992188,270.7900085449219,271.7200012207031,268.1000061035156,268.1000061035156,1599500
2021-03-17,252.64529418945312,269.54998779296875,271.7799987792969,268.4100036621094,269.69000244140625,1670400
2021-03-18,251.0987701416016,267.8999938964844,270.489990234375,266.54998779296875,267.5599975585937,1941900
2021-03-19,252.2422790527344,269.1199951171875,270.8900146484375,264.1199951171875,268.0,3845200
2021-03-22,253.40451049804688,270.3599853515625,271.6499938964844,267.6300048828125,268.5199890136719,1347400
2021-03-23,251.0800628662109,267.8800048828125,272.4700012207031,266.9700012207031,270.19000244140625,1539600
2021-03-24,252.85157775878903,269.7699890136719,271.1700134277344,266.67999267578125,266.79998779296875,1482100
2021-03-25,256.2351379394531,273.3800048828125,274.1499938964844,268.7099914550781,269.9100036621094,1847900
2021-03-26,263.752197265625,281.3999938964844,281.8800048828125,274.42999267578125,275.0,2235600
2021-03-29,263.37725830078125,281.0,283.25,277.7699890136719,280.1300048828125,2449600
2021-03-30,261.746337890625,279.260009765625,280.8099975585937,278.70001220703125,280.260009765625,1364100
2021-03-31,262.5711975097656,280.1400146484375,283.25,278.0599975585937,278.0599975585937,2218400
2021-04-01,263.22735595703125,280.8399963378906,281.42999267578125,277.1700134277344,279.1300048828125,1594900
2021-04-05,267.5013122558594,285.3999938964844,286.9800109863281,282.5599975585937,282.5599975585937,1400000
2021-04-06,266.292236328125,284.1099853515625,285.2200012207031,282.3699951171875,284.5,1615800
2021-04-07,263.70526123046875,281.3500061035156,284.4200134277344,280.45001220703125,283.489990234375,3015900
2021-04-08,264.5019836425781,282.20001220703125,284.1400146484375,281.9200134277344,283.07000732421875,2003800
2021-04-09,266.9389343261719,284.79998779296875,285.2300109863281,281.7300109863281,283.7900085449219,1599000
2021-04-12,267.5294189453125,285.42999267578125,286.3699951171875,283.0199890136719,283.0199890136719,1479900
2021-04-13,268.33551025390625,286.2900085449219,287.7900085449219,285.1700134277344,285.4599914550781,1543600
2021-04-14,267.1732482910156,285.04998779296875,286.5199890136719,284.1199951171875,284.8399963378906,1325400
2021-04-15,269.91015625,287.9700012207031,288.79998779296875,286.6099853515625,287.0,1449100
2021-04-16,271.7752380371094,289.9599914550781,290.6400146484375,288.5199890136719,288.8399963378906,1304400
2021-04-19,270.3600158691406,288.45001220703125,290.1300048828125,287.0299987792969,289.989990234375,1675600
2021-04-20,267.9136962890625,285.8399963378906,287.8500061035156,285.69000244140625,287.1499938964844,1603200
2021-04-21,273.6593017578125,291.9700012207031,292.489990234375,287.489990234375,287.69000244140625,1176400
2021-04-22,270.59429931640625,288.70001220703125,291.8099975585937,288.1700134277344,290.67999267578125,930300
2021-04-23,273.31256103515625,291.6000061035156,292.4200134277344,287.8500061035156,288.3699951171875,1290600
2021-04-26,271.3629150390625,289.5199890136719,292.04998779296875,288.7699890136719,292.0299987792969,906300
2021-04-27,272.0096130371094,290.2099914550781,290.8500061035156,287.6400146484375,288.5599975585937,1199800
2021-04-28,269.1322326660156,287.1400146484375,290.5599975585937,286.95001220703125,288.42999267578125,1366300
2021-04-29,271.1941833496094,289.3399963378906,289.3399963378906,285.92999267578125,288.3599853515625,1290400
2021-04-30,267.9136962890625,285.8399963378906,288.6300048828125,285.3999938964844,288.3299865722656,1932700
2021-05-03,270.59429931640625,288.70001220703125,289.5799865722656,287.1099853515625,287.3399963378906,974900
2021-05-04,265.2518615722656,283.0,285.8699951171875,281.95001220703125,284.2799987792969,2301700
2021-05-05,273.3218994140625,291.6099853515625,292.7699890136719,286.739990234375,287.5899963378906,1763500
2021-05-06,277.8114624023437,296.3999938964844,296.5,291.5899963378906,294.9800109863281,2532800
2021-05-07,280.1827087402344,298.92999267578125,300.9100036621094,296.92999267578125,298.5,1883600
2021-05-10,282.1322631835937,301.010009765625,303.8699951171875,301.010009765625,302.1000061035156,1695700
2021-05-11,279.8827819824219,298.6099853515625,300.94000244140625,296.29998779296875,297.9800109863281,1634800
2021-05-12,275.543212890625,293.9800109863281,297.7699890136719,293.2900085449219,294.94000244140625,1776000
2021-05-13,279.26422119140625,297.95001220703125,298.7900085449219,293.8299865722656,294.5799865722656,1569300
2021-05-14,282.2822570800781,301.1700134277344,301.8399963378906,298.9800109863281,299.57000732421875,1210600
2021-05-17,282.0104675292969,300.8800048828125,303.2099914550781,299.0,302.19000244140625,1143000
2021-05-18,279.31109619140625,298.0,301.8099975585937,297.8099975585937,301.3099975585937,1305900
2021-05-19,277.502197265625,296.07000732421875,296.489990234375,291.5400085449219,294.67999267578125,1882400
2021-05-20,279.4328918457031,298.1300048828125,300.82000732421875,297.510009765625,297.510009765625,1272900
2021-05-21,279.84539794921875,298.57000732421875,302.0299987792969,298.3399963378906,299.739990234375,1923500
2021-05-24,282.3759765625,301.2699890136719,303.07000732421875,300.54998779296875,301.1499938964844,1058300
2021-05-25,282.3572998046875,301.25,302.69000244140625,300.2200012207031,302.4100036621094,1330300
2021-05-26,280.9700927734375,299.7699890136719,301.5899963378906,297.4599914550781,301.1000061035156,1411600
2021-05-27,281.9166564941406,300.7799987792969,301.7099914550781,299.7699890136719,300.739990234375,1710900
2021-05-28,281.748046875,300.6000061035156,302.989990234375,300.0,302.5899963378906,1430900
2021-06-01,283.303955078125,302.260009765625,305.7099914550781,301.2699890136719,305.1700134277344,1418200
2021-06-02,282.0623474121094,299.8800048828125,302.3699951171875,299.32000732421875,302.3099975585937,1562800
2021-06-03,280.59503173828125,298.32000732421875,298.7099914550781,296.04998779296875,297.6199951171875,1608200
2021-06-04,282.0434875488281,299.8599853515625,301.739990234375,298.54998779296875,299.9599914550781,1362200
2021-06-07,274.2554931640625,291.5799865722656,297.989990234375,291.1400146484375,297.4200134277344,3591400
2021-06-08,275.1208190917969,292.5,294.2799987792969,291.3599853515625,293.4800109863281,1721800
2021-06-09,273.2208251953125,290.4800109863281,294.489990234375,290.1700134277344,292.3099975585937,1720800
2021-06-10,273.07977294921875,290.3299865722656,293.1099853515625,290.20001220703125,292.1499938964844,1311000
2021-06-11,273.9169311523437,291.2200012207031,292.67999267578125,289.95001220703125,291.5799865722656,1437700
2021-06-14,273.62530517578125,290.9100036621094,291.54998779296875,287.94000244140625,291.0,1489400
2021-06-15,273.62530517578125,290.9100036621094,293.7200012207031,288.95001220703125,293.70001220703125,2011500
2021-06-16,272.35552978515625,289.5599975585937,294.9800109863281,289.3399963378906,294.739990234375,2364000
2021-06-17,270.1734313964844,287.239990234375,289.4599914550781,285.3699951171875,288.739990234375,2397800
2021-06-18,265.2635192871094,282.0199890136719,285.5599975585937,281.989990234375,284.1199951171875,3882300
2021-06-21,271.1985778808594,288.3299865722656,288.6300048828125,285.3800048828125,286.6700134277344,2282800
2021-06-22,273.0985412597656,290.3500061035156,291.489990234375,289.3500061035156,290.79998779296875,2406900
2021-06-23,267.8407592773437,284.760009765625,290.3500061035156,284.2799987792969,289.7300109863281,2685000
2021-06-24,268.1886901855469,285.1300048828125,287.739990234375,284.82000732421875,287.3099975585937,3124300
2021-06-25,268.169921875,285.1099853515625,286.8800048828125,283.0,285.1400146484375,23412000
2021-06-28,272.47784423828125,289.69000244140625,289.8599853515625,287.20001220703125,288.9700012207031,1969300
2021-06-29,273.117431640625,290.3699951171875,293.1000061035156,289.7099914550781,291.760009765625,1181800
2021-06-30,271.9229431152344,289.1000061035156,289.8800048828125,287.95001220703125,288.20001220703125,1546800
2021-07-01,273.5595703125,290.8399963378906,290.8999938964844,288.9599914550781,289.69000244140625,1434800
2021-07-02,274.4247741699219,291.760009765625,292.3500061035156,289.5400085449219,290.70001220703125,1066400
2021-07-06,271.3584899902344,288.5,291.9100036621094,287.4700012207031,291.45001220703125,1288100
2021-07-07,275.1490478515625,292.5299987792969,292.7699890136719,289.3299865722656,290.2799987792969,1228600
2021-07-08,269.938232421875,286.989990234375,287.9599914550781,284.7099914550781,287.0400085449219,1587100
2021-07-09,275.318359375,292.7099914550781,293.82000732421875,290.0799865722656,290.8999938964844,1405800
2021-07-12,275.1395874023437,292.5199890136719,294.6600036621094,291.7300109863281,292.3500061035156,1382800
