Date,Adj Close,Close,High,Low,Open,Volume
2021-03-16,64.15068054199219,72.91000366210938,74.27999877929688,72.20999908447266,74.2300033569336,1954900
2021-03-17,64.83695220947266,73.69000244140625,74.29000091552734,72.61000061035156,73.11000061035156,1514400
2021-03-18,63.218021392822266,71.8499984741211,73.48999786376953,71.5,73.23999786376953,1605200
2021-03-19,62.223777770996094,70.72000122070312,72.62000274658203,70.5,71.61000061035156,3552400
2021-03-22,62.47013092041016,71.0,71.52999877929688,70.16999816894531,70.87999725341797,1410900
2021-03-23,62.46133041381836,70.98999786376953,71.61000061035156,70.31999969482422,70.80000305175781,2425300
2021-03-24,62.62852478027344,71.18000030517578,72.23999786376953,70.5999984741211,70.91000366210938,2830100
2021-03-25,62.61091995239258,71.16000366210938,71.68000030517578,69.29000091552734,71.05999755859375,1685700
2021-03-26,64.572998046875,73.38999938964844,73.52999877929688,71.41000366210938,71.66000366210938,2233700
2021-03-29,63.06844711303711,71.68000030517578,73.0,71.31999969482422,72.8499984741211,1546100
2021-03-30,64.16828155517578,72.93000030517578,74.04000091552734,71.95999908447266,72.37999725341797,1865300
2021-03-31,63.02446365356445,71.62999725341797,72.77999877929688,71.33999633789062,72.30000305175781,2828800
2021-04-01,64.44981384277344,73.25,73.36000061035156,71.33999633789062,72.02999877929688,2178700
2021-04-05,64.05389404296875,72.80000305175781,73.80999755859375,71.87000274658203,73.54000091552734,2175900
2021-04-06,65.25049591064453,74.16000366210938,74.30999755859375,72.66999816894531,72.80000305175781,2586500
2021-04-07,66.1655502319336,75.19999694824219,75.44999694824219,74.0999984741211,74.0999984741211,3416400
2021-04-08,66.53510284423828,75.62000274658203,76.18000030517578,75.0,75.27999877929688,2059500
2021-04-09,66.08635711669922,75.11000061035156,76.0999984741211,74.93000030517578,75.45999908447266,1779200
2021-04-12,66.33273315429688,75.38999938964844,75.79000091552734,74.48999786376953,75.79000091552734,1894200
2021-04-13,66.68467712402344,75.79000091552734,76.19000244140625,74.83000183105469,75.02999877929688,1677800
2021-04-14,66.06877136230469,75.08999633789062,76.41000366210938,75.01000213623047,75.94000244140625,1358300
2021-04-15,67.08939361572266,76.25,76.61000061035156,75.11000061035156,75.54000091552734,1888300
2021-04-16,66.5966796875,75.69000244140625,76.87000274658203,75.62000274658203,76.80000305175781,1190800
2021-04-19,65.88399505615234,74.87999725341797,75.69000244140625,74.7699966430664,75.68000030517578,1492400
2021-04-20,66.97503662109375,76.12000274658203,76.38999938964844,74.68000030517578,74.87999725341797,1837200
2021-04-21,67.18619537353516,76.36000061035156,76.7699966430664,75.81999969482422,76.02999877929688,1424300
2021-04-22,66.54389190673828,75.62999725341797,76.81999969482422,75.58000183105469,76.58000183105469,1862100
2021-04-23,66.37672424316406,75.44000244140625,76.18000030517578,75.05999755859375,76.0999984741211,1553000
2021-04-26,66.77265167236328,75.88999938964844,76.6500015258789,75.70999908447266,76.0,1026500
2021-04-27,67.28297424316406,76.47000122070312,76.69999694824219,75.66000366210938,75.98999786376953,1715000
2021-04-28,66.44711303710938,75.5199966430664,76.68000030517578,75.33000183105469,76.23999786376953,2318300
2021-04-29,66.93983459472656,76.08000183105469,77.54000091552734,74.69999694824219,75.0,1814000
2021-04-30,66.01597595214844,75.02999877929688,75.58000183105469,74.69999694824219,75.56999969482422,2734300
2021-05-03,67.30057525634766,76.48999786376953,77.01000213623047,75.11000061035156,75.5,2119300
2021-05-04,65.91040802001953,74.91000366210938,77.05999755859375,74.22000122070312,76.58999633789062,1432100
2021-05-05,63.92190170288086,72.6500015258789,74.91000366210938,72.19999694824219,74.91000366210938,1738400
2021-05-06,64.67860412597656,73.51000213623047,73.62000274658203,72.70999908447266,72.80999755859375,1322600
2021-05-07,65.72562408447266,74.69999694824219,75.0999984741211,73.30000305175781,73.62999725341797,1831100
2021-05-10,65.9207992553711,74.30999755859375,76.1500015258789,74.16999816894531,74.69999694824219,2556900
2021-05-11,64.8385238647461,73.08999633789062,73.87000274658203,72.20999908447266,73.87000274658203,1708200
2021-05-12,63.01994705200195,71.04000091552734,73.16000366210938,70.73999786376953,72.94999694824219,1995800
2021-05-13,63.94253540039063,72.08000183105469,73.18000030517578,71.0,71.0,1874300
2021-05-14,64.95384979248047,73.22000122070312,73.62000274658203,72.55999755859375,72.58000183105469,1142400
2021-05-17,64.8651123046875,73.12000274658203,73.61000061035156,72.58999633789062,73.16999816894531,1970600
2021-05-18,64.87400817871094,73.12999725341797,74.0,72.47000122070312,73.08999633789062,1200400
2021-05-19,64.5989990234375,72.81999969482422,73.06999969482422,71.33999633789062,72.37999725341797,1832900
2021-05-20,65.14900207519531,73.44000244140625,73.7699966430664,72.2699966430664,72.54000091552734,1712700
2021-05-21,65.007080078125,73.27999877929688,74.47000122070312,72.86000061035156,73.63999938964844,1219600
2021-05-24,66.23126983642578,74.66000366210938,75.3499984741211,73.69000244140625,74.0,1384800
2021-05-25,66.382080078125,74.83000183105469,75.16000366210938,74.04000091552734,74.30000305175781,1168800
2021-05-26,66.52400970458984,74.98999786376953,75.51000213623047,74.44000244140625,74.87999725341797,1024500
2021-05-27,65.73450469970703,74.0999984741211,75.48999786376953,74.0999984741211,75.48999786376953,1649700
2021-05-28,66.32886505126953,74.7699966430664,75.3499984741211,74.3499984741211,74.66999816894531,1552300
2021-06-01,68.0409927368164,76.69999694824219,76.79000091552734,74.58999633789062,75.02999877929688,1687300
2021-06-02,69.03453826904297,77.81999969482422,77.91999816894531,76.41000366210938,77.0,2103300
2021-06-03,68.04983520507812,76.70999908447266,77.88999938964844,76.44000244140625,77.80000305175781,1644900
2021-06-04,67.81919860839844,76.44999694824219,76.91000366210938,75.5999984741211,76.91000366210938,1535100
2021-06-07,68.19176483154297,76.87000274658203,77.47000122070312,76.22000122070312,76.68000030517578,1266300
2021-06-08,69.32727813720703,78.1500015258789,78.80000305175781,77.0,77.33000183105469,2177000
