Date,Adj Close,Close,High,Low,Open,Volume
2021-03-16,121.3856964111328,127.9000015258789,128.50999450683594,126.43000030517578,126.9000015258789,819200
2021-03-17,121.88870239257812,128.42999267578125,128.99000549316406,127.18000030517578,128.1699981689453,1323200
2021-03-18,120.1329345703125,126.58000183105467,129.0,126.25,129.0,1454400
2021-03-19,115.25472259521484,121.44000244140624,126.83000183105467,121.1999969482422,126.23999786376952,3122400
2021-03-22,115.83365631103516,122.0500030517578,122.3499984741211,120.04000091552734,120.04000091552734,1148200
2021-03-23,116.30818939208984,122.5500030517578,123.04000091552734,121.6999969482422,122.26000213623048,878400
2021-03-24,117.89311981201172,124.22000122070312,125.33000183105467,122.43000030517578,122.4499969482422,900600
2021-03-25,118.5954360961914,124.95999908447266,125.41000366210938,123.0500030517578,124.91999816894533,794100
2021-03-26,119.2977523803711,125.6999969482422,125.77999877929688,123.83000183105467,125.0199966430664,507800
2021-03-29,120.3796844482422,126.83999633789062,126.94000244140624,124.72000122070312,125.0,536500
2021-03-30,119.2313003540039,125.62999725341795,126.8499984741211,125.27999877929688,126.36000061035156,510500
2021-03-31,118.41512298583984,124.7699966430664,126.08000183105467,124.62000274658205,125.51000213623048,974600
2021-04-01,120.1614227294922,126.61000061035156,126.68000030517578,124.20999908447266,124.91000366210938,844300
2021-04-05,121.76532745361328,128.3000030517578,128.3300018310547,126.9000015258789,127.0,457000
2021-04-06,123.38825225830078,130.00999450683594,130.1199951171875,128.24000549316406,128.77999877929688,931100
2021-04-07,123.21739959716795,129.8300018310547,130.3699951171875,128.69000244140625,129.6300048828125,1046000
2021-04-08,125.62802124023438,132.3699951171875,132.3800048828125,129.7100067138672,129.89999389648438,882400
2021-04-09,125.7988739013672,132.5500030517578,133.66000366210938,132.5,133.1199951171875,766200
2021-04-12,125.60906982421876,132.35000610351562,132.75999450683594,131.42999267578125,132.33999633789062,557800
2021-04-13,127.1275634765625,133.9499969482422,134.69000244140625,131.47000122070312,132.30999755859375,552500
2021-04-14,126.20695495605467,132.97999572753906,134.6300048828125,132.47999572753906,133.75999450683594,575800
2021-04-15,128.18099975585938,135.05999755859375,135.13999938964844,133.44000244140625,133.44000244140625,650100
2021-04-16,129.83242797851562,136.8000030517578,137.44000244140625,134.8000030517578,135.86000061035156,776000
2021-04-19,129.31991577148438,136.25999450683594,136.61000061035156,134.83999633789062,136.27000427246094,625500
2021-04-20,129.31991577148438,136.25999450683594,137.33999633789062,135.9199981689453,136.47000122070312,579300
2021-04-21,130.1835479736328,137.1699981689453,137.2899932861328,135.8300018310547,136.57000732421875,438000
2021-04-22,129.31045532226562,136.25,137.16000366210938,135.66000366210938,137.0,407600
2021-04-23,130.91432189941406,137.94000244140625,138.3000030517578,136.27000427246094,136.5,564400
2021-04-26,128.91183471679688,135.8300018310547,138.2100067138672,135.69000244140625,138.2100067138672,740500
2021-04-27,131.5312042236328,138.58999633789062,138.72000122070312,135.97000122070312,136.22999572753906,802600
2021-04-28,132.92633056640625,140.05999755859375,140.30999755859375,138.4199981689453,138.58999633789062,907600
2021-04-29,133.58120727539062,140.75,141.55999755859375,140.10000610351562,140.49000549316406,690800
2021-04-30,137.56729125976562,144.9499969482422,145.60000610351562,140.69000244140625,141.8000030517578,1040800
2021-05-03,137.6716766357422,145.05999755859375,145.64999389648438,142.8300018310547,144.44000244140625,840100
2021-05-04,138.08926391601562,145.5,145.6699981689453,143.92999267578125,144.50999450683594,863100
2021-05-05,139.94949340820312,147.4600067138672,147.55999755859375,144.6699981689453,145.41000366210938,622200
2021-05-06,141.25914001464844,148.83999633789062,149.39999389648438,147.60000610351562,148.0,1095300
2021-05-07,143.46099853515625,151.16000366210938,151.3699951171875,148.08999633789062,148.25,644800
2021-05-10,143.10986328125,150.7899932861328,154.02999877929688,150.72999572753906,152.4600067138672,806300
2021-05-11,140.89852905273438,148.4600067138672,150.77000427246094,147.74000549316406,150.72000122070312,756300
2021-05-12,136.53280639648438,143.86000061035156,148.67999267578125,143.75,148.0,2069600
2021-05-13,138.4309539794922,145.86000061035156,146.64999389648438,143.0,143.3699951171875,5178900
2021-05-14,139.79759216308594,147.3000030517578,148.5800018310547,146.3699951171875,146.75,4210100
2021-05-17,139.0383758544922,146.5,147.55999755859375,145.64999389648438,145.80999755859375,1498000
2021-05-18,139.56982421875,147.05999755859375,147.7100067138672,145.8800048828125,147.11000061035156,1393800
2021-05-19,137.98489379882812,145.38999938964844,146.47999572753906,143.9499969482422,146.25999450683594,1476000
2021-05-20,139.17123413085938,146.63999938964844,147.1699981689453,145.25999450683594,146.02000427246094,1037300
2021-05-21,137.5198211669922,144.89999389648438,147.19000244140625,144.07000732421875,146.5399932861328,1108700
2021-05-24,137.7001190185547,145.08999633789062,146.30999755859375,145.0,145.7100067138672,1039500
2021-05-25,137.0453643798828,144.39999389648438,145.69000244140625,144.3699951171875,145.39999389648438,1338300
2021-05-26,137.75709533691406,145.14999389648438,145.9600067138672,143.9199981689453,144.69000244140625,1707100
2021-05-27,138.89598083496094,146.35000610351562,146.63999938964844,144.47999572753906,145.74000549316406,1663800
2021-05-28,139.1427459716797,146.61000061035156,147.19000244140625,146.0500030517578,147.0,915900
2021-06-01,139.0668487548828,146.52999877929688,148.2100067138672,145.89999389648438,147.57000732421875,1203400
2021-06-02,139.1806640625,146.64999389648438,147.38999938964844,145.52000427246094,146.5500030517578,909300
2021-06-03,137.6667022705078,144.5800018310547,146.92999267578125,144.41000366210938,145.97999572753906,1828700
2021-06-04,137.94284057617188,144.8699951171875,145.64999389648438,143.8699951171875,145.25,1223100
2021-06-07,136.67648315429688,143.5399932861328,145.2100067138672,143.3699951171875,144.92999267578125,1461800
2021-06-08,137.11448669433594,144.0,144.41000366210938,143.1199951171875,143.36000061035156,1762300
2021-06-09,137.48582458496094,144.38999938964844,144.75,143.75,144.0,572700
2021-06-10,137.4287109375,144.3300018310547,145.7100067138672,144.2899932861328,145.17999267578125,606500
2021-06-11,137.69532775878906,144.61000061035156,145.16000366210938,143.97000122070312,144.47999572753906,1022200
2021-06-14,137.55247497558594,144.4600067138672,144.47999572753906,143.5500030517578,144.16000366210938,845300
2021-06-15,137.62867736816406,144.5399932861328,145.38999938964844,143.64999389648438,144.5800018310547,923100
2021-06-16,135.01968383789062,141.8000030517578,145.89999389648438,141.6300048828125,144.9499969482422,2489800
2021-06-17,132.7344207763672,139.39999389648438,142.36000061035156,137.7100067138672,141.8699951171875,2348500
2021-06-18,130.982421875,137.55999755859375,139.4199981689453,137.25,139.36000061035156,2316100
2021-06-21,132.9820098876953,139.66000366210938,139.66000366210938,137.77999877929688,138.24000549316406,1388300
2021-06-22,133.50570678710938,140.2100067138672,141.24000549316406,139.44000244140625,139.82000732421875,1222100
2021-06-23,133.71519470214844,140.42999267578125,141.0,139.47000122070312,140.10000610351562,1208600
2021-06-24,133.62945556640625,140.33999633789062,140.83999633789062,139.42999267578125,140.8300018310547,744600
2021-06-25,135.11485290527344,141.89999389648438,141.9600067138672,140.22000122070312,140.3300018310547,607100
2021-06-28,133.95321655273438,140.67999267578125,141.9600067138672,140.35000610351562,141.9600067138672,763800
2021-06-29,134.44834899902344,141.1999969482422,141.85000610351562,140.75999450683594,141.07000732421875,688400
2021-06-30,133.3818817138672,140.0800018310547,141.42999267578125,139.25,141.08999633789062,915300
2021-07-01,133.70565795898438,140.4199981689453,141.0399932861328,139.9600067138672,140.44000244140625,990400
2021-07-02,133.5913543701172,140.3000030517578,140.6199951171875,139.72000122070312,140.6199951171875,939700
2021-07-06,134.21983337402344,140.9600067138672,141.02999877929688,139.97999572753906,141.02000427246094,998800
2021-07-07,135.05775451660156,141.83999633789062,142.02000427246094,140.60000610351562,140.60000610351562,664900
2021-07-08,132.18214416503906,138.82000732421875,140.9199981689453,138.49000549316406,140.75,987300
2021-07-09,133.78187561035156,140.5,140.52000427246094,139.60000610351562,140.13999938964844,991700
2021-07-12,134.23887634277344,140.97999572753906,141.75,140.27000427246094,140.32000732421875,789300
2021-07-13,132.48687744140625,139.13999938964844,140.92999267578125,138.92999267578125,140.92999267578125,485400
2021-07-14,132.25833129882812,138.89999389648438,139.61000061035156,138.38999938964844,139.02999877929688,695800
2021-07-15,133.43907165527344,140.13999938964844,140.8300018310547,138.0,138.0,597100
2021-07-16,133.2295379638672,139.9199981689453,140.82000732421875,139.6699981689453,140.3300018310547,494500
2021-07-19,130.1063995361328,136.63999938964844,138.8300018310547,135.5,138.6999969482422,900000
2021-07-20,132.6106719970703,139.27000427246094,139.82000732421875,136.69000244140625,137.17999267578125,1080700
2021-07-21,134.11509704589844,140.85000610351562,146.97999572753906,139.2899932861328,139.89999389648438,1420700
